"a1_val","gam_val","mean_TM","LCI_Tm","UCI_Tm","mean_Rj","LCI_Rj","UCI_Rj","Gift","Neutral","LCI_Neutral","UCI_Neutral","M","Beta","M_m","F_m","Mf_nupt","Mf_no_nput","Replicates"
1.4,0.1,2.2331289975,2.23047037375,2.235543878125,-0.035878236875,-0.037472131875,-0.0342162825,0.453644995625,-0.00197209,-0.004653528125,0.00043393125,0.705760701875,1.6271528425,0.81469676375,0.532040015,0.375933778125,0.338600231875,1600
1.4,0.2,2.21960453375,2.216892300625,2.22236813375,-0.03447567625,-0.03625789625,-0.032822745,0.4416337,-0.000962698125,-0.003800125625,0.001668876875,0.70860055375,1.656012205,0.817492710625,0.531610348125,0.3668948675,0.346602320625,1600
1.4,0.3,2.20854244375,2.2056639875,2.211302820625,-0.034823946875,-0.03653871,-0.03315107375,0.43096844125,-0.000749755625,-0.003485129375,0.001745455,0.7103916975,1.700438369375,0.817321356875,0.531981965,0.362277960625,0.35020220875,1600
1.4,0.4,2.200525666875,2.19732185375,2.203251414375,-0.03290566125,-0.03473712375,-0.03126264125,0.423056528125,-0.001205575,-0.003671201875,0.00128128625,0.713325093125,1.71871413375,0.820936990625,0.53199755,0.35574744625,0.357860801875,1600
1.4,0.5,2.185401230625,2.182513945,2.188481085625,-0.03254072,-0.03428153625,-0.030746830625,0.41423714,-0.00042856875,-0.003188514375,0.002163350625,0.714617093125,1.747533971875,0.82114970375,0.532109991875,0.34976850125,0.364356576875,1600
1.4,0.6,2.175820266875,2.172968845625,2.17877577625,-0.0316698175,-0.03357604375,-0.02966565125,0.404874035,0.00176751625,-0.00099040875,0.004400590625,0.718503001875,1.771952328125,0.826745461875,0.5304964575,0.342547493125,0.367663699375,1600
1.4,0.7,2.16136126875,2.158446065,2.164420654375,-0.031014824375,-0.033123953125,-0.029069269375,0.398764276875,-0.000121255,-0.00294014125,0.00261962,0.72123748625,1.807731431875,0.8275113,0.533330541875,0.34304146625,0.3732080875,1600
1.4,0.8,2.15279066875,2.149646031875,2.15579655125,-0.03088829,-0.032771925625,-0.028798546875,0.390697185,0.000736646875,-0.001955709375,0.0034670925,0.722612238125,1.8307299825,0.828322984375,0.53328226125,0.335882583125,0.3811569225,1600
1.4,0.9,2.142344923125,2.139199589375,2.14543661125,-0.030895338125,-0.032902681875,-0.0289460725,0.38347859125,0.000776788125,-0.002112060625,0.003795046875,0.725065355,1.85198466125,0.83012691875,0.534257045625,0.33343061625,0.38458872375,1600
1.4,1,2.13354456375,2.13040783875,2.13669513375,-0.030998271875,-0.033219923125,-0.0288031375,0.37753930375,-0.00096820375,-0.00380131,0.001957069375,0.728017813125,1.887215775,0.8311773075,0.536990630625,0.329948283125,0.392600816875,1600
1.4,1.1,2.122554021875,2.119549593125,2.125861986875,-0.0296760675,-0.031843089375,-0.027548941875,0.370265216875,0.00095866125,-0.00203379,0.00393232125,0.730106689375,1.89939444,0.834744830625,0.53560413625,0.32336961625,0.394175934375,1600
1.4,1.2,2.110065825,2.106467820625,2.113294723125,-0.02806867875,-0.0302058975,-0.025994899375,0.365592165625,0.001924361875,-0.001072301875,0.0048212975,0.73129747125,1.9357891275,0.834958826875,0.534736376875,0.3215503175,0.39918804875,1600
1.4,1.3,2.099676385,2.09626335,2.1028374575,-0.030774611875,-0.032927149375,-0.028489210625,0.35886174625,0.00108784,-0.00211337875,0.00423002875,0.732656411875,1.960177584375,0.83443966375,0.537500589375,0.319359053125,0.40439536,1600
1.4,1.4,2.09153812375,2.0882011075,2.094688919375,-0.0269064075,-0.029287084375,-0.024707430625,0.35435758875,0.000141850625,-0.002965394375,0.0032321175,0.736916535,1.997568179375,0.837316105625,0.54049617375,0.31700493125,0.41005378125,1600
1.4,1.5,2.07931934,2.075864539375,2.08280541625,-0.02501743,-0.02741871,-0.02262623125,0.34957769125,-0.003757715625,-0.00695499625,-0.000825634375,0.737446790625,2.01108056375,0.838614204375,0.5382923225,0.312199845,0.4139798275,1600
1.4,1.6,2.072311608125,2.0689071075,2.075541741875,-0.02511812875,-0.027816394375,-0.02268657625,0.344895931875,-0.00163752125,-0.004551429375,0.001441421875,0.741143559375,2.0349023975,0.840281480625,0.54375297125,0.310210285625,0.422856023125,1600
1.5,0.1,2.2327472875,2.22996650625,2.235477178125,-0.035804343125,-0.037456745625,-0.034261081875,0.43961365375,0.000688398125,-0.001957935,0.0030784875,0.70466423,1.62660195875,0.814071938125,0.52981716,0.3627800975,0.347565279375,1600
1.5,0.2,2.21992789,2.2172259375,2.222786946875,-0.036234734375,-0.037965544375,-0.034585359375,0.430394659375,-0.00152127625,-0.004331234375,0.0009965525,0.70851125875,1.656802358125,0.817680649375,0.530943369375,0.359357974375,0.353226395,1600
1.5,0.3,2.209206860625,2.206376305625,2.212060911875,-0.03403906,-0.0356732375,-0.0323933525,0.4195447575,0.00030272875,-0.0024162925,0.002750835625,0.709213655625,1.68840766375,0.818013983125,0.528886908125,0.35097529,0.358600315,1600
1.5,0.4,2.199632976875,2.196686076875,2.202396051875,-0.0352922475,-0.037220604375,-0.033499640625,0.41113050625,-0.00052922,-0.002893043125,0.001978243125,0.7117482575,1.7157966025,0.81951837125,0.53081963125,0.3451315075,0.367491449375,1600
1.5,0.5,2.18915542875,2.1862113,2.19208395375,-0.033685481875,-0.03558212125,-0.032030735625,0.4023600375,-0.000565435,-0.003003795625,0.002050136875,0.7156604275,1.735097100625,0.824244170625,0.530703800625,0.33971816375,0.37068283125,1600
